timestamp,pressure_kpa
1774567032,-0.0969
1774567037,-0.0969
1774567042,-0.1077
1774567047,-0.1240
1774567052,-0.1077
1774567057,-0.1208
1774567062,-0.1197
1774567067,-0.1143
1774567073,-0.1273
1774567078,-0.1458
1774567083,-0.1175
1774567088,-0.1251
1774567093,-0.1045
1774567098,-0.1316
1774567103,-0.1088
1774567108,-0.1219
1774567113,-0.1110
1774567118,-0.0969
1774567123,-0.1425
1774567128,-0.1143
1774567133,-0.1382
1774567139,-0.1338
1774567144,-0.1338
1774567149,-0.1327
1774567154,-0.0991
1774567159,-0.1284
1774567164,-0.1153
1774567169,-0.1175
1774567174,-0.1164
1774567179,-0.1186
1774567184,-0.1284
1774567189,-0.1208
1774567194,-0.1468
1774567200,-0.1164
1774567205,-0.1110
1774567210,-0.1273
1774567215,-0.1045
1774567220,-0.1251
1774567225,-0.1143
1774567230,-0.1164
1774567235,-0.1012
1774567240,-0.1240
1774567245,-0.1262
1774567250,-0.1056
1774567255,-0.1067
1774567261,-0.1316
1774567266,-0.1197
1774567271,-0.1012
1774567276,-0.1164
1774567281,-0.1143
1774567286,-0.1338
1774567291,-0.1240
1774567296,-0.1110
1774567301,-0.1197
1774567306,-0.1197
1774567311,-0.1186
1774567316,-0.1077
1774567321,-0.0969
1774567327,-0.1349
1774567332,-0.1164
1774567337,-0.1229
1774567342,-0.1121
1774567347,-0.1186
1774567352,-0.1208
1774567357,-0.1175
1774567362,-0.1143
1774567367,-0.1186
1774567372,-0.1229
1774567377,-0.1110
1774567382,-0.1001
1774567388,-0.1099
1774567393,-0.1197
1774567398,-0.1175
1774567403,-0.1164
1774567408,-0.0969
1774567413,-0.1110
1774567418,-0.1153
1774567423,-0.1208
1774567428,-0.1295
1774567433,-0.1219
1774567438,-0.1295
1774567443,-0.1219
1774567448,-0.1316
1774567454,-0.1099
1774567459,-0.1251
1774567464,-0.1262
1774567469,-0.1251
1774567474,-0.1240
1774567479,-0.1164
1774567484,-0.1110
1774567489,-0.1143
1774567494,-0.1186
1774567499,-0.1153
1774567504,-0.1229
1774567509,-0.1110
1774567515,-0.1175
1774567520,-0.1164
1774567525,-0.1153
1774567530,-0.1197
1774567535,-0.1186
1774567540,-0.1175
1774567545,-0.1110
1774567550,-0.1208
1774567555,-0.1164
1774567560,-0.1197
1774567565,-0.1143
1774567570,-0.1197
1774567575,-0.1153
1774567581,-0.1143
1774567586,-0.1143
1774567591,-0.1143
1774567596,-0.1153
1774567601,-0.1164
1774567606,-0.1153
1774567611,-0.1186
1774567616,-0.1262
1774567621,-0.1099
1774567626,-0.1197
1774567631,-0.1175
1774567636,-0.1197
1774567642,-0.1143
1774567647,-0.1143
1774567652,-0.1121
1774567657,-0.1153
1774567662,-0.1143
1774567667,-0.1175
1774567672,-0.1229
1774567677,-0.1175
1774567682,-0.1186
1774567687,-0.1175
1774567692,-0.1229
1774567697,-0.1197
1774567702,-0.1197
1774567708,-0.1175
1774567713,-0.1143
1774567718,-0.1143
1774567723,-0.1143
1774567728,-0.1197
1774567733,-0.1175
1774567738,-0.1164
1774567743,-0.1197
1774567748,-0.1143
1774567754,-0.1164
1774567759,-0.1110
1774567764,-0.1164
1774567769,-0.1164
1774567774,-0.1132
1774567779,-0.1208
1774567784,-0.1262
1774567789,-0.1175
1774567794,-0.1143
1774567799,-0.1240
1774567804,-0.1219
1774567809,-0.1175
1774567815,-0.1197
1774567820,-0.1121
1774567825,-0.1251
1774567830,-0.1143
1774567835,-0.1143
1774567840,-0.1251
1774567845,-0.1143
1774567850,-0.1164
1774567855,-0.1153
1774567860,-0.1175
1774567865,-0.1229
1774567870,-0.1175
1774567875,-0.1186
1774567881,-0.1197
1774567886,-0.1143
1774567891,-0.1077
1774567896,-0.1143
1774567901,-0.1229
1774567906,-0.1219
1774567911,-0.1197
1774567916,-0.1208
1774567921,-0.1132
1774567926,-0.1186
1774567931,-0.1219
1774567936,-0.1197
1774567942,-0.1197
1774567947,-0.1143
1774567952,-0.1197
1774567957,-0.1251
1774567962,-0.1175
1774567967,-0.1164
1774567972,-0.1153
1774567977,-0.1175
1774567982,-0.1208
1774567987,-0.1197
1774567992,-0.1175
1774567997,-0.1164
1774568002,-0.1229
1774568008,-0.1229
1774568013,-0.1197
1774568018,-0.1197
1774568023,-0.1143
1774568028,-0.1197
1774568033,-0.1175
1774568038,-0.1208
1774568043,-0.1153
1774568048,-0.1229
1774568053,-0.1143
1774568058,-0.1153
1774568063,-0.1197
1774568069,-0.1164
1774568074,-0.1175
1774568079,-0.1197
1774568084,-0.1175
1774568089,-0.1175
1774568094,-0.1197
1774568099,-0.1153
1774568104,-0.1175
1774568109,-0.1121
1774568114,-0.1208
1774568119,-0.1197
1774568124,-0.1121
1774568129,-0.1197
1774568135,-0.1197
1774568140,-0.1143
1774568145,-0.1175
1774568150,-0.1175
1774568155,-0.1143
1774568160,-0.1186
1774568165,-0.1164
1774568170,-0.1121
1774568175,-0.1175
1774568180,-0.1219
1774568185,-0.1153
1774568190,-0.1121
1774568196,-0.1208
1774568201,-0.1175
1774568206,-0.1175
1774568211,-0.1197
1774568216,-0.1143
1774568221,-0.1153
1774568226,-0.1197
1774568231,-0.1197
1774568236,-0.1175
1774568241,-0.1240
1774568246,-0.1132
1774568251,-0.1164
1774568256,-0.1164
1774568262,-0.1175
1774568267,-0.1132
1774568272,-0.1175
1774568277,-0.1219
1774568282,-0.1099
1774568287,-0.1208
1774568292,-0.1132
1774568297,-0.1197
1774568302,-0.1219
1774568307,-0.1143
1774568312,-0.1164
1774568317,-0.1175
1774568323,-0.1164
1774568328,-0.1164
1774568333,-0.1186
1774568338,-0.1284
1774568343,-0.1110
1774568348,-0.1240
1774568353,-0.1175
1774568358,-0.1143
1774568363,-0.1143
1774568368,-0.1175
1774568373,-0.1164
1774568378,-0.1067
1774568383,-0.1251
1774568389,-0.1229
1774568394,-0.1273
1774568399,-0.1197
1774568404,-0.1262
1774568409,-0.1143
1774568414,-0.1327
1774568419,-0.1132
1774568424,-0.1143
1774568429,-0.1284
1774568434,-0.1240
1774568439,-0.1197
1774568444,-0.1229
1774568449,-0.1143
1774568455,-0.1175
1774568460,-0.1175
1774568465,-0.1175
1774568470,-0.1208
1774568475,-0.1208
1774568480,-0.1251
1774568485,-0.1164
1774568490,-0.1143
1774568495,-0.1175
1774568500,-0.1197
1774568505,-0.1186
1774568510,-0.1175
1774568516,-0.1208
1774568521,-0.1153
1774568526,-0.1153
1774568531,-0.1208
1774568536,-0.1175
1774568541,-0.1143
1774568546,-0.1229
1774568551,-0.1153
1774568556,-0.1186
1774568561,-0.1143
1774568566,-0.1229
1774568571,-0.1240
1774568576,-0.1240
1774568582,-0.1164
1774568587,-0.1186
1774568592,-0.1197
1774568597,-0.1197
1774568602,-0.1153
1774568607,-0.1121
1774568612,-0.1197
1774568617,-0.1240
1774568622,-0.1153
1774568627,-0.1153
1774568632,-0.1240
1774568637,-0.1164
1774568643,-0.1153
1774568648,-0.1240
1774568653,-0.1132
1774568658,-0.1153
1774568663,-0.1229
1774568668,-0.1229
1774568673,-0.1208
1774568678,-0.1164
1774568683,-0.1197
1774568688,-0.1153
1774568693,-0.1143
1774568698,-0.1164
1774568703,-0.1186
1774568709,-0.1197
1774568714,-0.1197
1774568719,-0.1229
1774568724,-0.1121
1774568729,-0.1164
1774568734,-0.1143
1774568739,-0.1121
1774568744,-0.1175
1774568749,-0.1229
1774568754,-0.1175
1774568759,-0.1262
1774568764,-0.1219
1774568769,-0.1164
1774568775,-0.1143
1774568780,-0.1273
1774568785,-0.1186
1774568790,-0.1186
1774568795,-0.1251
1774568800,-0.1186
1774568805,-0.1143
1774568810,-0.1143
1774568816,-0.1077
1774568821,-0.1219
1774568826,-0.1164
1774568831,-0.1186
1774568836,-0.1143
1774568841,-0.1143
1774568846,-0.1251
1774568851,-0.1197
1774568856,-0.1186
1774568861,-0.1208
1774568866,-0.1208
1774568871,-0.1197
1774568877,-0.1175
1774568882,-0.1121
1774568887,-0.1229
1774568892,-0.1175
1774568897,-0.1164
1774568902,-0.1197
1774568907,-0.1208
1774568912,-0.1186
1774568917,-0.1153
1774568922,-0.1175
1774568927,-0.1219
1774568932,-0.1197
1774568937,-0.1153
1774568943,-0.1175
1774568948,-0.1219
1774568953,-0.1164
1774568958,-0.1251
1774568963,-0.1186
1774568968,-0.1132
1774568973,-0.1197
1774568978,-0.1164
1774568983,-0.1143
1774568988,-0.1219
1774568993,-0.1121
1774568998,-0.1099
1774569003,-0.1229
1774569009,-0.1219
1774569014,-0.1175
1774569019,-0.1240
1774569024,-0.1186
1774569029,-0.1143
1774569034,-0.1273
1774569039,-0.1186
1774569044,-0.1229
1774569049,-0.1186
1774569054,-0.1164
1774569059,-0.1186
1774569064,-0.1143
1774569070,-0.1153
1774569075,-0.1143
1774569080,-0.1153
1774569085,-0.1175
1774569090,-0.1219
1774569095,-0.1229
1774569100,-0.1121
1774569105,-0.1164
1774569110,-0.1219
1774569115,-0.1164
1774569120,-0.1208
1774569125,-0.1175
1774569130,-0.1197
1774569136,-0.1132
1774569141,-0.1186
1774569146,-0.1175
1774569151,-0.1121
1774569156,-0.1229
1774569161,-0.1153
1774569166,-0.1208
1774569171,-0.1208
1774569176,-0.1186
1774569181,-0.1186
1774569186,-0.1186
1774569191,-0.1295
1774569196,-0.1186
1774569202,-0.1164
1774569207,-0.1153
1774569212,-0.1164
1774569217,-0.1284
1774569222,-0.1251
1774569227,-0.1229
1774569232,-0.1153
1774569237,-0.1143
1774569242,-0.1251
1774569247,-0.1175
1774569252,-0.1153
1774569257,-0.1088
1774569262,-0.1208
1774569268,-0.1186
1774569273,-0.1219
1774569278,-0.1186
1774569283,-0.1153
1774569288,-0.1208
1774569293,-0.1164
1774569298,-0.1175
1774569303,-0.1175
1774569308,-0.1164
1774569313,-0.1219
1774569318,-0.1229
1774569323,-0.1208
1774569329,-0.1251
1774569334,-0.1153
1774569339,-0.1153
1774569344,-0.1197
1774569349,-0.1273
1774569354,-0.1219
1774569359,-0.1251
1774569364,-0.1197
1774569369,-0.1327
1774569374,-0.1077
1774569379,-0.1153
1774569384,-0.1208
1774569389,-0.1197
1774569395,-0.1143
1774569400,-0.1338
1774569405,-0.1143
1774569410,-0.1273
1774569415,-0.1219
1774569420,-0.1197
1774569425,-0.1208
1774569430,-0.1175
1774569435,-0.1338
1774569440,-0.1197
1774569445,-0.1143
1774569450,-0.1392
1774569455,-0.1088
1774569461,-0.1143
1774569466,-0.1153
1774569471,-0.1143
1774569476,-0.1251
1774569481,-0.1034
1774569486,-0.1284
1774569491,-0.1143
1774569496,-0.1186
1774569501,-0.1219
1774569506,-0.1088
1774569511,-0.1164
1774569516,-0.1175
1774569521,-0.1273
1774569527,-0.1219
1774569532,-0.1186
1774569537,-0.1197
1774569542,-0.1153
1774569547,-0.1208
1774569552,-0.1273
1774569557,-0.1284
1774569562,-0.1197
1774569567,-0.1316
1774569572,-0.1132
1774569577,-0.1175
1774569582,-0.1338
1774569588,-0.1360
1774569593,-0.1197
1774569598,-0.1110
1774569603,-0.1175
1774569608,-0.1371
1774569613,-0.1219
1774569618,-0.1284
1774569623,-0.1099
1774569628,-0.1143
1774569633,-0.1143
1774569638,-0.1349
1774569643,-0.1229
1774569648,-0.1251
1774569654,-0.1077
1774569659,-0.1240
1774569664,-0.1229
1774569669,-0.1110
1774569674,-0.1164
1774569679,-0.1360
1774569684,-0.1197
1774569689,-0.1110
1774569694,-0.1403
1774569699,-0.1186
1774569704,-0.1186
1774569709,-0.1295
1774569714,-0.1262
1774569720,-0.1240
1774569725,-0.1360
1774569730,-0.1295
1774569735,-0.1175
1774569740,-0.1012
1774569745,-0.1295
1774569750,-0.1262
1774569755,-0.1197
1774569760,-0.1143
1774569765,-0.1132
1774569770,-0.1132
1774569775,-0.1001
1774569780,-0.0969
1774569786,-0.0969
1774569791,-0.1143
1774569796,-0.1229
1774569801,-0.1219
1774569806,-0.1099
1774569811,-0.1219
1774569816,-0.1175
1774569821,-0.1327
1774569826,-0.1088
1774569832,-0.1067
1774569837,-0.1121
1774569842,-0.1001
1774569847,-0.1208
1774569852,-0.1414
1774569857,-0.1262
1774569862,-0.1175
1774569867,-0.1067
1774569872,-0.1262
1774569877,-0.1186
1774569882,-0.1012
1774569887,-0.1229
1774569892,-0.1219
1774569898,-0.1240
1774569903,-0.1262
1774569908,-0.1175
1774569913,-0.1143
1774569918,-0.1295
1774569923,-0.1175
1774569928,-0.1240
1774569933,-0.1284
1774569938,-0.1295
1774569943,-0.1175
1774569948,-0.1229
1774569953,-0.1251
1774569958,-0.0991
1774569964,-0.1099
1774569969,-0.1447
1774569974,-0.1316
1774569979,-0.1099
1774569984,-0.1175
1774569989,-0.1316
1774569994,-0.1414
1774569999,-0.1175
1774570004,-0.1110
1774570009,-0.1306
1774570014,-0.1175
1774570019,-0.1088
1774570025,-0.0969
1774570030,-0.1121
1774570035,-0.1229
1774570040,-0.1175
1774570045,-0.1295
1774570050,-0.1197
1774570055,-0.1045
1774570060,-0.0969
1774570065,-0.1143
1774570070,-0.1067
1774570075,-0.1316
1774570080,-0.1077
1774570085,-0.1273
1774570091,-0.1251
1774570096,-0.1121
1774570101,-0.1262
1774570106,-0.1197
1774570111,-0.0969
1774570116,-0.1110
1774570121,-0.1251
1774570126,-0.1110
1774570131,-0.1153
1774570136,-0.1262
1774570141,-0.1099
1774570146,-0.1338
1774570151,-0.1153
1774570157,-0.1316
1774570162,-0.1099
1774570167,-0.1088
1774570172,-0.1164
1774570177,-0.1273
1774570182,-0.1479
1774570187,-0.1197
1774570192,-0.1219
1774570197,-0.1121
1774570202,-0.1262
1774570207,-0.1164
1774570212,-0.1012
1774570217,-0.1208
1774570223,-0.1392
1774570228,-0.1164
1774570233,-0.1077
1774570238,-0.1273
1774570243,-0.1229
1774570248,-0.1110
1774570253,-0.1208
1774570258,-0.1425
1774570263,-0.1197
1774570268,-0.1110
1774570273,-0.1056
1774570278,-0.1284
1774570283,-0.1132
1774570289,-0.1175
1774570294,-0.1175
1774570299,-0.1067
1774570304,-0.0969
1774570309,-0.1219
1774570314,-0.1121
1774570319,-0.1219
1774570324,-0.1197
1774570329,-0.1219
1774570334,-0.1251
1774570339,-0.1186
1774570344,-0.1327
1774570349,-0.1143
1774570355,-0.1197
1774570360,-0.1121
1774570365,-0.1295
1774570370,-0.1175
1774570375,-0.1382
1774570380,-0.1284
1774570385,-0.1088
1774570390,-0.1229
1774570395,-0.1186
1774570400,-0.1273
1774570405,-0.1186
1774570410,-0.1197
1774570415,-0.0969
1774570421,-0.1186
1774570426,-0.1240
1774570431,-0.1132
1774570436,-0.1143
1774570441,-0.1132
1774570446,-0.1186
1774570451,-0.1153
1774570456,-0.1099
1774570461,-0.1153
1774570466,-0.1208
1774570471,-0.1121
1774570476,-0.1164
1774570482,-0.1099
1774570487,-0.1197
1774570492,-0.1088
1774570497,-0.1175
1774570502,-0.1186
1774570507,-0.1219
1774570512,-0.1121
1774570517,-0.1186
1774570522,-0.1295
1774570527,-0.1208
1774570532,-0.1229
1774570537,-0.1229
1774570542,-0.1132
1774570548,-0.1175
1774570553,-0.1240
1774570558,-0.1197
1774570563,-0.1240
1774570568,-0.1164
1774570573,-0.1186
1774570578,-0.1262
1774570583,-0.1175
1774570588,-0.1175
1774570593,-0.1197
1774570598,-0.1284
1774570603,-0.1262
1774570608,-0.1316
1774570614,-0.1164
1774570619,-0.1132
1774570624,-0.1164
1774570629,-0.1306
1774570634,-0.1197
1774570639,-0.1143
1774570644,-0.1121
1774570649,-0.1186
1774570654,-0.1229
1774570659,-0.1164
1774570664,-0.1197
1774570669,-0.1186
1774570674,-0.1197
1774570680,-0.1186
1774570685,-0.1132
1774570690,-0.1208
1774570695,-0.1132
1774570700,-0.1219
1774570705,-0.1121
1774570710,-0.1273
1774570715,-0.1284
1774570720,-0.1143
1774570725,-0.1219
1774570730,-0.1088
1774570735,-0.1088
1774570740,-0.1240
1774570746,-0.1175
1774570751,-0.1186
1774570756,-0.1175
1774570761,-0.1186
1774570766,-0.1197
1774570771,-0.1132
1774570776,-0.1208
1774570781,-0.1219
1774570786,-0.1164
1774570791,-0.1186
1774570796,-0.1251
1774570801,-0.1164
1774570806,-0.1045
1774570812,-0.1197
1774570817,-0.1121
1774570822,-0.1229
1774570827,-0.1219
1774570832,-0.1219
1774570837,-0.1208
1774570842,-0.1164
1774570847,-0.1164
1774570852,-0.1175
1774570857,-0.1186
1774570862,-0.1197
1774570867,-0.1164
1774570873,-0.1208
1774570878,-0.1251
1774570883,-0.1186
1774570888,-0.1132
1774570893,-0.1338
1774570898,-0.1186
1774570903,-0.1143
1774570908,-0.1219
1774570913,-0.1262
1774570918,-0.1143
1774570924,-0.1229
1774570929,-0.1219
1774570934,-0.1175
1774570939,-0.1197
1774570944,-0.1251
1774570949,-0.1262
1774570954,-0.1121
1774570959,-0.1219
1774570964,-0.1175
1774570969,-0.1164
1774570974,-0.1153
1774570979,-0.1229
1774570984,-0.1240
1774570990,-0.1219
1774570995,-0.1143
1774571000,-0.1186
1774571005,-0.1229
1774571010,-0.1262
1774571015,-0.1219
1774571020,-0.1197
1774571025,-0.1208
1774571030,-0.1164
1774571035,-0.1186
1774571040,-0.1219
1774571045,-0.1208
1774571050,-0.1197
1774571056,-0.1229
1774571061,-0.1132
1774571066,-0.1143
1774571071,-0.1164
1774571076,-0.1067
1774571081,-0.1219
